out	SSCTP1INNTRBBR1	SSCTP1INNTRBBR2	SSCTP1INNTRBBR3	SSCTP1INNTRBBR4	SSCTP1INNTRNBR1	SSCTP1INNTRNBR2	SSCTP1INNTRNBR3	SSCTP1INNTRNBR4	SSCTP1INNTRRBR1	SSCTP1INNTRRBR2	SSCTP1INNTRRBR3	SSCTP1INNTRRBR4	SSCTP1INYTRBBR1	SSCTP1INYTRBBR2	SSCTP1INYTRBBR3	SSCTP1INYTRBBR4	SSCTP1INYTRNBR1	SSCTP1INYTRNBR2	SSCTP1INYTRNBR3	SSCTP1INYTRNBR4	SSCTP1INYTRRBR1	SSCTP1INYTRRBR2	SSCTP1INYTRRBR3	SSCTP1INYTRRBR4	SSCTP2INNTRBBR1	SSCTP2INNTRBBR2	SSCTP2INNTRBBR3	SSCTP2INNTRBBR4	SSCTP2INNTRNBR1	SSCTP2INNTRNBR2	SSCTP2INNTRNBR3	SSCTP2INNTRNBR4	SSCTP2INNTRRBR1	SSCTP2INNTRRBR2	SSCTP2INNTRRBR3	SSCTP2INNTRRBR4	SSCTP2INYTRBBR1	SSCTP2INYTRBBR2	SSCTP2INYTRBBR3	SSCTP2INYTRNBR1	SSCTP2INYTRNBR2	SSCTP2INYTRNBR3	SSCTP2INYTRNBR4	SSCTP2INYTRRBR1	SSCTP2INYTRRBR2	SSCTP2INYTRRBR3	SSNTP1INNTRBBR1	SSNTP1INNTRBBR2	SSNTP1INNTRBBR3	SSNTP1INNTRBBR4	SSNTP1INNTRNBR1	SSNTP1INNTRNBR2	SSNTP1INNTRNBR3	SSNTP1INNTRNBR4	SSNTP1INNTRRBR1	SSNTP1INNTRRBR2	SSNTP1INNTRRBR3	SSNTP1INNTRRBR4	SSNTP1INYTRBBR1	SSNTP1INYTRBBR2	SSNTP1INYTRBBR3	SSNTP1INYTRBBR4	SSNTP1INYTRNBR1	SSNTP1INYTRNBR2	SSNTP1INYTRNBR3	SSNTP1INYTRNBR4	SSNTP1INYTRRBR1	SSNTP1INYTRRBR2	SSNTP1INYTRRBR3	SSNTP1INYTRRBR4	SSNTP2INNTRBBR1	SSNTP2INNTRBBR2	SSNTP2INNTRBBR3	SSNTP2INNTRBBR4	SSNTP2INNTRNBR1	SSNTP2INNTRNBR2	SSNTP2INNTRNBR3	SSNTP2INNTRNBR4	SSNTP2INNTRRBR1	SSNTP2INNTRRBR2	SSNTP2INNTRRBR3	SSNTP2INNTRRBR4	SSNTP2INYTRBBR1	SSNTP2INYTRBBR2	SSNTP2INYTRBBR3	SSNTP2INYTRBBR4	SSNTP2INYTRNBR1	SSNTP2INYTRNBR2	SSNTP2INYTRNBR3	SSNTP2INYTRNBR4	SSNTP2INYTRRBR1	SSNTP2INYTRRBR2	SSNTP2INYTRRBR3
fe5fb82e7e2d04eee31545390c37fcff	0	0	0	3	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	5	0	0	4	5	6	0	1	0	0	1	1	1	0	0	9	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
43913e59d23ef68c8d58b2891162023d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3259f8f5c9c1fc294df6f80ccc108d45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9500831bdabd69b6316997aa5bdf508c	27	12	23	4	25	24	29	8	37	3	20	15	9	7	11	7	12	6	28	12	15	20	13	2	14	9	8	8	7	2	18	3	19	3	8	5	11	5	3	11	11	9	12	16	14	36	17	6	21	11	23	20	15	25	17	19	16	45	16	10	21	7	18	24	10	12	19	34	19	33	9	13	9	7	9	14	7	14	5	11	12	6	34	53	7	24	14	12	6	4	11	7	5
a7486236cbc0df37193c158748d27c9d	0	0	0	0	0	1	0	1	0	1	1	0	0	2	2	0	3	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	6	0	2	1	0	1	0	2	0	1	1	2	3	3	5	2	3	1	5	0	0	1	1	0	4	1	5	2	3	0	0	4	0	3	0	1	1	1	0	0	2	0	0	1	0	0	2	3	3	2	1	2	0	1	0	0	0
e86e5bb12c175a15163414ef8b019545	8	3	1	1	0	0	1	0	1	2	5	0	0	0	0	1	0	0	2	5	0	1	0	0	27	8	7	7	3	5	0	3	3	9	3	3	13	5	0	9	6	0	0	10	13	13	2	1	0	1	2	0	0	3	4	5	0	3	1	3	4	0	0	0	0	2	0	2	0	4	0	2	0	3	0	0	0	0	0	0	0	0	0	9	5	0	4	5	0	0	3	1	5
27ab35f71d95dc02fdedf9f3cc23328f	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
cab8f6039ea268c3ee405ef1895d8092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	7	2	0	0	0	3	2	5	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	3	0	0	1	0	2
bf311b1d5141a7b897e4bc82fdac25b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd2975f4dac1fdaf5c24d2a9471c0b10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
fbbfb085bd11ddb0eafafb3869947519	6	1	3	0	2	1	6	2	3	3	1	0	2	1	10	5	9	14	0	3	0	0	3	1	3	0	18	12	1	0	0	6	4	12	2	1	7	4	0	1	24	43	5	0	11	4	0	1	4	6	8	8	3	2	1	9	17	2	2	13	26	1	0	3	0	0	0	4	19	3	6	1	7	50	1	4	4	7	3	15	0	3	5	9	13	4	3	6	2	4	24	2	3
8b332167bc88c93f1ef1bbff97c741e0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0339d0a5f5b2a87bfc0db52ad451082	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47e790ed7dd7094cc8466ff79ce91493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
aea175f218ef82e5db34b5772c3b4fbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
9f0f9632115772f03517434916e378fd	4	0	0	1	0	1	1	1	3	2	5	1	0	0	1	3	0	2	1	1	2	1	0	0	0	0	0	0	0	3	0	0	3	1	0	1	1	0	0	5	1	3	0	3	2	0	3	1	1	0	0	0	0	1	0	2	0	0	4	4	1	2	1	3	0	1	0	3	2	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
cfd99e27c0c772108d7fa9e121e98384	9	11	6	7	4	14	8	1	8	4	6	19	1	3	1	14	13	8	5	5	0	0	0	4	3	7	6	0	6	0	0	0	5	4	3	3	7	2	0	6	0	0	3	1	4	4	5	9	6	14	3	5	9	12	8	8	7	7	10	4	8	8	1	7	56	7	10	14	37	4	5	0	6	0	0	0	0	6	0	0	3	0	0	4	3	7	14	0	3	3	5	7	11
a421b8937e8bc199f72c70849fe3a180	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	2	0	0	0	0	0	0	0	0	5	5	0	2	3	5	1	1	4	2	0	10	8	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab929411009bb6f16882c4cb5e669a3f	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	3	0	0	4	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1
4587a6e183a0078a696bf86a8c41eb09	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
beecde3d2fe9c3a57a18962fd78cc3d8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31e038561934b95ef61354aa55bbd273	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b5c0d3d7f7a7e02366dea47f97ee16b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc54aa94bdf25f7c47dc8e936b7eeb79	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b93d40f5df781d218eddf6cc184d95b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3406071494ec3859290314436a2db82b	0	1	0	0	4	0	0	0	1	0	0	0	2	0	5	1	0	11	82	2	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	4	1	2	1	0	1	0	0	0	5	4	6	2	10	5	2	4	6	14	18	5	4	2	1	5	11	10	3	3	5	19	7	1	1	0	11	1	0	0	1	0	10	0	0	2	0	0	4	0	1	1	0	0	0	1	1
f54d7ec68592326a68da9b91653465c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b01a60b1fd9c8e7bd00870d1f45c4ba	0	4	0	0	0	1	2	0	2	0	2	0	1	2	0	1	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	4	0	1	0	4	1	2	0	5	0	6	4	2	3	0	0	6	4	5	2	3	5	3	2	3	7	9	2	1	7	6	4	4	2	0	3	7	3	2	0	2	5	0	4	4	2	5	0	0	0	0	1	2	4	2	4	1	2	0	0	3	2
0f881d8f18fab10beec83aedeb8a3165	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	0	0	9	0	2	0	0	2	6	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	1
a804cd0b34b1c8a74443de2051ee1c05	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b81289968ba519f2684d9f80ffa69608	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	1	0	1	0
7d33bbfa775e5f81704fb4bbaf5ea98d	0	0	0	1	1	1	1	0	2	0	5	6	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	2
aaac616cb0ec902c7b8b50efe838cd9c	4	1	3	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0
251f3366b8dbff3d6375c3433660e795	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d3e2dd5de298d6608c163cc99923699	0	0	0	0	0	1	0	0	7	0	4	0	2	0	3	2	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	4	5	0	1	9	11	6	17	9	11	11	5	14	10	20	10	0	4	0	0	4	0	0	3	12	0	5	0	0	0	0	5	0	6	9	0	0	0	0	3	7	16	4	0	2	5	4	6	5	2
37904c2f72d9ccb4b72e32034f899740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
9233faffc4c3fa4400da79448b5a3f19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32f31624aa8b0ad752e84b4614957023	4	2	0	0	2	4	4	1	5	5	4	0	3	4	6	9	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	8	5	4	5	2	1	3	8	7	11	2	12	6	22	12	34	13	8	8	7	3	5	2	13	6	16	5	5	4	3	8	2	0	5	5	0	11	5	4	12	6	13	2	2	7	0	14	2	0	1	2	0	5
03828925b6788adfde20207370875aa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c3dc54c77c6ad0fa84c2ea27d2cd0e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	26	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
48407d1a80c2f7b64acca855f3598019	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b63c44c8ddb3116110c62b86946adbf4	0	0	4	0	0	0	0	0	4	0	6	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	5	0	5	0	0	0	0	0	4	0	4	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b784e77dff14d4318bfd0ff638b683f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	0
1bd857800b1058e3d31b136326c6660e	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	2	0	0	0	0	3	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0c47c86e1e2d35e5fef02ade9581d3d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0
fbcb780eace2c67832e0254802eb4057	1	1	1	0	1	55	0	0	0	0	0	0	24	0	1	2	0	0	0	5	0	0	0	0	3	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	4	0	2	0	2	1	0	1	0	0	0	2	0	16	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	19	0	11
af477e6389c388d2ea0c015edd012f1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44598ecf92b6736b9b704a955d682ae3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93b08dc0d5c6b68a225f05eed6a1b796	0	0	0	0	110	0	0	0	0	0	0	325	0	0	0	0	5	0	0	0	0	0	0	0	0	147	100	0	0	76	0	0	0	0	3	0	0	0	0	0	49	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8398b3c8048be9b52a95b0cf903020ca	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40540d4e1c322919af2d5bae72aa2106	6	5	1	4	5	4	4	1	3	5	4	3	7	3	8	14	0	1	2	3	2	6	5	3	10	7	8	5	20	10	11	18	12	9	9	2	19	0	2	6	3	2	1	3	10	12	9	4	6	5	5	4	4	3	2	1	2	1	4	7	0	1	2	1	2	8	2	3	0	7	5	9	5	3	8	0	7	7	7	10	0	5	8	12	11	6	23	2	5	9	9	2	17
d751556931c7eb7ac2ddc83601c1bf78	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8b0ca2247478ae6b196b5cfd8e0839b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
3b909710d714016ebe6097abf468862f	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1671eee6bb310529b6c20c01d71a52a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f470a23b5410be7c6a75126aa8bcd1b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a57d6c9f725c866d01ffa0914c6580b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbfe6b7067ee15b91c02010b056314cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a06bd667fb2c1872704eac3187045698	236	220	165	246	105	140	124	119	150	135	142	197	61	81	30	64	284	121	350	238	60	50	176	81	254	36	53	136	94	86	80	35	86	88	73	68	163	199	91	252	127	64	107	86	110	165	35	40	30	33	25	29	12	49	46	30	43	30	154	148	40	99	13	41	31	46	220	52	69	73	28	18	27	38	62	84	50	71	9	22	20	19	100	149	144	75	77	46	68	55	52	83	57
b004122a9aa20e590523a2211f7eb17a	2	2	6	2	12	3	5	10	12	4	5	7	10	3	15	12	5	6	11	6	0	2	1	0	0	3	1	0	3	4	18	11	2	5	5	4	1	1	3	8	8	7	10	5	7	3	11	8	22	12	16	19	61	31	22	45	48	17	11	8	7	5	15	13	13	16	10	7	15	5	6	9	6	14	11	8	8	13	3	16	5	13	3	3	9	5	8	4	2	4	6	1	2
