out	Kingdom	Phylum	Class	Order	Family	Genus	Species
2098f79af0e18d7120f4542801b7bb4c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae		
8ddbfde6d4fb84fe1d2d21315e5894bd	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae		
715105e1758ca77bec5f103c0db65aa3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
041ce410886fb9e7a847645fbee28e78	d__Bacteria						
953bd9bddc03683b56a29110044799d1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter	
3a7065702eabfdfc5dbcc651baa227bb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Salinisphaerales	 f__Solimonadaceae		
6e41c8a80264dffc2c07a11e1e837df1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae		
7362c34af0b54cf4c7590760337df213	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__AKIW659	 f__AKIW659	 g__AKIW659	 s__uncultured_soil
1212ff1dcc5ef82be3c1ad19be0fefbd	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
54bee7920032ff8a7f49038ad8d4a621	d__Bacteria	 p__Firmicutes	 c__Bacilli				
b5d2b676c9c09853e63f0ef06f41accc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae		
c0006d7aa2d5576bbdfb6ad5b5f86c00	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Pseudarthrobacter	 s__Pseudarthrobacter_chlorophenolicus
4df96e71e4dde2080b823c9dcd6bdf4c	d__Bacteria						
fb067b606ac4449a10a5d60ab60fe13b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
b39347b0a545c108eb95a5cfe84ea0d3	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
bec13d9416d7be1decc5c9f042a54d39	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
94b3522d9c3c7401eaddfd3dda48b4c4	d__Bacteria						
631439472dea2ba0224220b3b43d40e6	d__Bacteria	 p__Firmicutes	 c__Bacilli				
023c3015fb2e9f74118d5a89ce39eab3	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Actinomarinales	 f__uncultured	 g__uncultured	
9045fc642a52cd4351b4e25b090ce91c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae		
5a43869a579eeb42493fdb7a85347d21	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
41e5b10bd3e51664489a17d00051d2f7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
2876dc3f876b71596611e79b4697eb5d	d__Bacteria						
caefc33f38998d54a02a5c3ead3e6113	d__Bacteria	 p__Actinobacteriota					
c17bb0d560130b78315210e1804a12ad	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__LWQ8	 g__LWQ8	
d6aa3dc41d58be530265ad821195a1d9	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales			
c8bb0786c5a2125d8d5ce9bbd5b7cf82	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Devosiaceae	 g__Devosia	
1e89f75bcf3b784292038e3cc672f7c5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae		
60df6f670e7bdfc2606bd4494ebcfb0f	d__Bacteria	 p__Fibrobacterota	 c__Fibrobacteria	 o__Fibrobacterales	 f__Fibrobacteraceae	 g__possible_genus_04	
5bd19ff0501ed760b05136a041903a37	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
6761abdafe77b79bfa255865a8bfd067	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
023f7baa22b265f86fc512517ac4430e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Devosiaceae	 g__Devosia	
f7684d010c62cc1751f869e3347317b7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	
9ce7c6ca5920b92c5e11b1dc44414f75	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	
76548f2c2a57c0d96a9dc8101b5f0a09	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Lactobacillaceae	 g__Pediococcus	
0a963e0206d9e188b22c74efd89cd177	d__Bacteria	 p__Firmicutes					
0e23ab8c12ffd096d1a83959967b6800	d__Bacteria						
42d10c1604a74f78fdf65995d7eaa15d	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Haliangiales	 f__Haliangiaceae	 g__Haliangium	
2bb35c48a48c7762674b36d164ca9313	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Corynebacteriaceae	 g__Corynebacterium	
e5463708c7353fa720b995a39d856040	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
acb4ca65b88aadb8d3d92f3ac50ec56f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
9c0ce4110ae2e99a3078c4ab013f30e8	d__Bacteria	 p__Firmicutes					
3259f8f5c9c1fc294df6f80ccc108d45	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Frankiaceae	 g__Jatrophihabitans	
834349482dec106ec198b8107e243e0c	d__Bacteria	 p__Proteobacteria					
d2858da89de22e878b0d20f24be32af7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
5837d60af71e0b335d7334b46df1e4d9	d__Bacteria						
3aebe8324244cc33301cba106ac3fc40	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__Polyangiaceae		
b8a62c00b41da579b62f3b999abe7b4a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Taibaiella	
300a4e8116de1691b9c740644f41bc08	d__Bacteria	 p__Elusimicrobiota	 c__Elusimicrobia	 o__Lineage_IV	 f__Lineage_IV	 g__Lineage_IV	
50df486984da5392dd21f08d1f7e5089	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
0ab38c3b0d3f9850ed609c39db70aa6e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
0222e8364e90aa31889121543d27b7bc	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales			
1390e173615af9a57802e2f80d13cd54	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__uncultured	
3a4bb65ee3ee56ec8b62a10cf7274d8e	d__Bacteria	 p__Desulfobacterota	 c__uncultured	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_Dongia
1b7bcc0391258e0719cf7b020abde5ff	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	
73b40b92e61dc4d77ee6854dc272e010	d__Bacteria	 p__Firmicutes					
7c0c532e5f98176b8b7fd58bab644258	d__Bacteria	 p__Myxococcota	 c__Polyangia				
fdce1fe785ecf13fac52119cf70c4561	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
64187cbecb5016f3e37e9b9aedc3913a	d__Bacteria						
1e1e43a9a2ce1fc9f3debd1df0b517f3	d__Bacteria						
1fa79ab97fe43ba50c993c2694edb609	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae		
4981635173a6ccfb0e879511f66b29a6	d__Bacteria	 p__Firmicutes	 c__Bacilli				
b16202af43860ed4be86298f430c62b9	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae		
4f3fa346e08f231f068fac1b7a6e783b	d__Bacteria						
576d5fa76ebd622dc95e805116478f72	d__Bacteria						
177011efa758e1eabc993dbd2d61db33	d__Bacteria						
7798d38ceca0acde6d3be1a87579b617	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
3317fb7d1ce022935dd16f51ae5cf0e7	d__Bacteria	 p__Firmicutes					
5271269a67217dfa217486c725037e89	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__Saccharimonadales	 g__Saccharimonadales	
c1931931ae195571da8a7d13c67aaf25	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	 s__uncultured_Bacteriovorax
ddea7522078ffa08b316d8d0d151efb4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae		
6e2b6e3290688978518e72065f9ff655	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
2c8512ebdb1d4e695ac500d842873bec	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
caf88d8a9cfc26f6d797dfb39ef3f921	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
a86ae7192125dc7771483ef050f84da4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
de054eb67ec6c70daa02fd2ace474aa1	d__Bacteria						
290e5f2a70625f4dac1cdf6e098b931d	d__Bacteria						
5cc09d443670dd12d85e5438f3763e82	d__Bacteria	 p__Firmicutes					
f1b374cb4dd53d166b4db6aab0e872ec	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
e5fd4b85f7e9a43c0e8a3ebc78b3881c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Massilia	
fd4b174b1d1b92b265cfead7894e037e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
b736b039a84a32960b9f681327515ae4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Pseudorhodoplanes	
cfc1fe3ce35a746f063724555069621c	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__SM1A02	
d04f56af3ae5383294dbdba82b4cdd7f	d__Bacteria	 p__Chloroflexi	 c__Dehalococcoidia	 o__S085	 f__S085	 g__S085	
be83776db5c39841c3fe65bfb9758112	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae		
be3ef2f9e2572c7c9a01aba1569798ef	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__SM1A02	
2fd00c550a5764d9a2b22cb55a64e920	d__Bacteria	 p__Firmicutes	 c__Bacilli				
9d9f5a5374df05b8982d1f74d2af19b1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
c6ca3dea65f41fc337b3f4d66000c2ba	d__Bacteria	 p__Firmicutes	 c__Bacilli				
f498deb2c6176ec20ee6bb58c06652a6	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptomycetales	 f__Streptomycetaceae	 g__Streptomyces	
6669ee141b489b3a3b9dfdc2c69047bb	d__Bacteria						
a8e57ebce2e489448103a902f772c6c6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
1ebfd8cd8ec1e95ce58aa08e1afbc318	d__Bacteria						
f408e21269368ea9f883b39130007542	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
a9349e6389befcdbf339295c1e687063	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Aurantimonas	
576b133b7d26ebcbd64b3de444518bac	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Kineococcus	
3df5f360ffbc8d0ed7f4236a39b28f89	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
860f13f55912ffd67654af3d85415cc2	d__Bacteria	 p__Chloroflexi					
abc78ba1a2ffca63ae10aa494250e9c6	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	
5c585d37da1877d7d4a2a204ce92a403	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae		
e4fa4119534c78e581721c74c25fe6bb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae		
021a7cd4519445a58921cfc79ec25c9f	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	
00428b30d8c94a9474f388b3e45bd6d4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae		
d0a3d52105be970b10283a6b54d2537c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
37b1ad31f5493326318707dcebccb5a1	d__Bacteria						
db73754c52b928392a2fdd33666d8caf	d__Bacteria						
7e6c964842f741c2cd500edba1375b5c	d__Bacteria						
4d1e514f1ca40cdac34d7e6384c00205	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_canadensis
3427d2954c1214063d9c3fca782c07f0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
802f61e966900e9d31546becb93ef14a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae		
f953e05e72da9ab81f42a2281db74af7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
d5ec7eb8d8ee0dd652432b7972c603ce	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
682763fc6672b533b10a0b1107f4e888	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Marmoricola	
04600270f3c7845f4ff7db2a2439bd6b	d__Bacteria	 p__Firmicutes	 c__Bacilli				
b7faf97b026b9a71b51a036cd97721cf	d__Bacteria	 p__Actinobacteriota	 c__MB-A2-108	 o__MB-A2-108	 f__MB-A2-108	 g__MB-A2-108	
ba9bac78ac7bec92ba12bad474c2a9eb	d__Bacteria	 p__Firmicutes					
d8c93c3694d132e08ee38b1e204c75be	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae		
a2cc499fb80b5b1754aba17e299daffc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
9c5845c1b3d1acb3702e11c9b00cc62c	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	
a5722d1dd4d37c3376a513598148f89c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales			
d100bda6ca5eb266d4aae2c33e78cd2a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
faecd0e35fc6afb8e7a6b1151f5d955c	d__Bacteria	 p__Firmicutes					
80aa9c1d22957ffd8457af70997e23a3	d__Bacteria						
72a8fbbb48cb46c8ecc95ca146216a88	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae		
1cd708c89167b90928a6b21f16392c1a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
b1404b23180c8d20cb436ec17e719452	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Emticicia	
04c89ae4627bf9974841d1324d547dbc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__uncultured	 s__uncultured_Alphaproteobacteria
d5cee1cbd81c9f4dccf34c9cad3b1821	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Caloramatoraceae	 g__Fonticella	 s__Fonticella_tunisiensis
0c30c6e56707bedc0802eab1bddfcc6d	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales			
ae4801da2a6aa2492c9bb6a3759764a2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Rubellimicrobium	
37909cee775f21aaeba2132e2efb9ae5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
d53deba36e3d57e666398102dd27f989	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia				
1f771c761f3fbb4fa40fc109a0a332b8	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae		
c41231a232190b7e5ed76cc96957afcc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
38b45c8eff8811e78bd4da7ae9ac0df4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Edaphobaculum	 s__Sphingobacterium_sp.
6526effa3789fd9e65472983a40b32c1	d__Bacteria	 p__Proteobacteria					
2d4b6fa480c3eb587dad7a09056d46a1	d__Bacteria						
77100824eea7fca1b07a532b24d899a6	d__Bacteria						
6b4bd174a9f9a94a3fb43bbc133b506d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
f6a9be91eb289a6bd934b3a9016b8f61	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
572368e6ec64695cea442e2614a392e5	d__Bacteria						
9351a7216a0b3e28bca1bf5e35b19f3c	d__Bacteria						
875b4dc7bbd3211f8510151b014d52e5	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
7a6855306e1b90e369fbc0fea22859ad	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
93950e079ce4abad40d3c72aae444455	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae				
02f94c1f66d5b511634fb12343540d88	Unassigned						
6911465449e9011a6c0950edb2870070	d__Bacteria						
83353faa12f56cd9507404a9d93e7c37	d__Bacteria	 p__Firmicutes					
f4dfbe5433a21e95bccd673fc42df2d2	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
d00e4143772bfdba75feaf97a2dbeb99	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
52d3ac98dcdde41b0aaae37b8eb93f16	d__Bacteria	 p__Bacteroidota	 c__Rhodothermia	 o__Rhodothermales	 f__Rhodothermaceae		
6c8a43785a0766da8563d0d773bbe829	d__Bacteria	 p__Myxococcota	 c__Polyangia				
f4c7556e1dc0d9d41e931aa4fe6a8637	d__Bacteria	 p__Firmicutes	 c__Bacilli				
48407d1a80c2f7b64acca855f3598019	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter	
3a6ea818d99307e4cf17938fea528d8f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae		
6d0bdeba5f752318e416930f7846c2fc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
8c2acc580cc408581e6ffd8b55b02b17	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
ad5ee2ff97d57be44459b840551ac772	d__Bacteria						
348659b8a709928312316257fe2dada1	d__Bacteria						
2b258dcc6b0356423ee81d6bb25a6862	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
6d025cf176984400627b50e07527c52a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae		
c3ab012af1d3b5f12991f4b151766393	d__Bacteria	 p__Firmicutes					
e8f904841b95e22ba75a381cda19d515	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Rhodocyclaceae	 g__Azoarcus	
3965f32919387552bbb770b436412912	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
e56fde9ff8b38d05a79c61f41077e36f	d__Bacteria						
2ae49782f33bd5e474f136c9e7ca917c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
e0a56a10367edf5c998f46a8caea4dbd	d__Bacteria						
57afd14b5150cafe582663eeb8a60f75	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
0a7e031ab17f64c3c0a9aaf617283401	d__Bacteria	 p__Firmicutes	 c__Desulfotomaculia	 o__Desulfotomaculales	 f__Desulfotomaculales	 g__Desulfotomaculum	 s__Desulfotomaculum_nigrificans
957f19e0b0448a5a8ee8c49f868a81d5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
c34a071f32db117859a82daabee678d0	d__Bacteria						
878828463eef2b2b237cbd907533a54b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Arenimonas	
6baa5fad86ece3e63f5b0ab3937f1a00	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
e362518dcef5e823cb7fd1cea92a7d72	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
59017f0ee9c6eee1803937e7f77d4b88	d__Bacteria						
c69c684b33a6391b542af6fe568d5f6f	d__Bacteria	 p__Proteobacteria					
0cc06d3df3e6562a15a32d1e8690b76a	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Ilumatobacteraceae	 g__Ilumatobacter	
eff8992172b2697093adafc9607326af	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
69e65886e114fdfd21df59a4a452b6d1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Kaistiaceae	 g__Kaistia	
c67bdd2a42a01fc75e65313043d587b0	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia				
0f055af7aaca6eb6cbacd2fcbfd800eb	d__Bacteria	 p__Chloroflexi	 c__Dehalococcoidia	 o__S085	 f__S085	 g__S085	
d18ffb855642dda08288ec1896662f35	d__Bacteria	 p__Firmicutes	 c__Bacilli				
1ad00ae27a042b006a58de9cf6b86120	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
068b936a3fb35fa5b5b73d4f8dab6450	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	
5661116c10c9a2bd81c9d9b673b14069	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	
566c4bd4b1a7daf7b9ae4ecaa53b4425	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
e0ff5bc704c78927d4ef3b103fdec3e3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
9ef5f122e4811853bee6ad78668dd6c5	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
0512f355b7f14875dcbf168fd597fe0d	d__Bacteria	 p__Abditibacteriota	 c__Abditibacteria	 o__Abditibacteriales	 f__Abditibacteriaceae	 g__Abditibacterium	
ef2b07ad282c18b0db390869074ee35e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Arenimonas	
d5da64e3c1d05ca839ccacb9802db160	d__Bacteria						
1bd2f1aeacba33e2cfe6b0155dd2dd04	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae		
94b43faa635e1ea4eefd3de84d2bb3c7	d__Bacteria	 p__Chloroflexi	 c__JG30-KF-CM66	 o__JG30-KF-CM66	 f__JG30-KF-CM66	 g__JG30-KF-CM66	
03d42b8f0760164857a7423857660194	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
362cc71de4ad80e52b6998ba5f22e5c2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales			
861a480bbd1ed932f9cc35618e182e21	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales			
23afb265b7f9682480c9a215604d9f88	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__Sandaracinaceae	 g__uncultured	 s__uncultured_soil
46cb04cfdb587b8b11a183858a71c480	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria				
671d7fc9e77d81fe154f3ac3597b83bb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
c46236e82103555abb72309f5ad9c263	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Falsirhodobacter	
7c19746665b8e5d4a9393c80bba6ce30	d__Bacteria						
d3cafb3f5e20b47146a8956310a41e95	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__PeM15	 f__PeM15	 g__PeM15	 s__bacterium_rJ7
faf279f600e4d8d0b59571ddb9f16955	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales			
48d121bd25752638fe7b3a097ccc9dca	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales			
76bb09048007058e014e671521ab4394	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales			
a3d2173d35e00cfe683877f98eda3729	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae		
110333120aea1d40dab1eb9096e70f7d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
d93a88f06117b90035c152becd57da96	d__Bacteria	 p__Verrucomicrobiota	 c__Chlamydiae	 o__Chlamydiales	 f__cvE6	 g__cvE6	
a449ec1a36ed4128f3e57773e2f3fb50	d__Bacteria						
f60e2f901b417d04a84f6793488603c3	d__Bacteria						
513eb4ea5ff887d59b5e7176269cbf9e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Massilia	
d86eb2842a87b5716e4ef9ca5855f89c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales			
23b878c3798319792df1b64833f8712f	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Arthrobacter	
